97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192
0.001459068,14.58588239,18.92706678,12.06175327,0.003219433,9.341791153,13.85836422,10.23646409,0.008579875,6.825037033,10.0802901,7.418296163,0.001439924,15.04313028,19.37021107,12.20284017,0.003180201,9.477054321,14.14835316,10.50530049,0.008005428,6.6598615,9.911980447,7.341226136,0.001412533,14.9753437,19.16459409,11.95912822,0.003226365,9.489348159,14.01645531,10.3156818,0.008499844,6.736130129,9.989492993,7.376619899,0.001517872,14.30634839,18.73971451,12.1039372,0.003315225,9.270222512,13.82755195,10.25983272,0.008730132,6.919217916,10.1887286,7.478944711,0.002568301,10.33265151,15.47368823,11.51830457,0.001843721,12.93040748,17.41158979,11.66053263,0.010518334,6.765052519,9.987892928,7.34792961,0.002578693,10.42214749,15.57693946,11.57669575,0.002021792,12.87494858,17.78252479,12.26596458,0.010097213,6.694703854,10.00159251,7.430531137,0.002671476,10.67353748,16.0312216,11.96142398,0.001798514,13.14914032,17.51410731,11.56909952,0.010242988,6.808506858,10.14179435,7.516663292,0.002935476,9.966667836,15.2333412,11.52042605,0.002125241,11.77434754,16.64322708,11.76272704,0.01070216,6.726961309,9.962987524,7.349089192
0.002723238,11.65774817,16.36653503,11.48740076,0.005538585,10.12103681,15.60468315,11.87732083,0.022051329,6.42458177,9.430182159,6.903121368,0.002571737,11.47225961,16.24458373,11.50103299,0.005601123,9.961946773,15.55334999,11.94430041,0.02147789,6.316390399,9.317554065,6.84981942,0.002521803,11.58501523,16.47935761,11.71992531,0.005068048,10.60913727,16.0807538,12.0845707,0.021502226,6.275763768,9.242318152,6.784926968,0.002487863,11.73926966,16.57837361,11.70606764,0.005240599,10.44202574,15.92089918,12.01828312,0.020642103,6.526280485,9.603630467,7.045380129,0.007441618,9.817199969,15.6973349,12.24862882,0.005055076,9.075492769,14.65300322,11.50417031,0.025938403,6.588564866,9.661183544,7.066065417,0.006466592,10.03596632,15.76666171,12.16005762,0.005251414,9.290412393,14.9349609,11.69364334,0.01945834,6.408544789,9.432322749,6.920929572,0.006279495,10.20596396,15.91442776,12.21095044,0.004948447,9.687992076,15.24328045,11.76861965,0.017050908,6.301946482,9.345355151,6.900806724,0.006448661,9.95168551,15.7191909,12.16786416,0.004979199,9.704830548,15.19308729,11.68957507,0.023859554,6.791157555,9.978311619,7.310737434
0.003092461,10.09735953,15.03466327,11.13931911,0.002765415,9.432876789,14.47010171,10.97290658,0.006311043,6.772211672,9.928730942,7.26063683,0.003304832,9.573119018,14.58175379,10.99922433,0.002858056,9.477764478,14.46111421,10.92226189,0.007046851,6.960372832,10.13579997,7.368015405,0.003637176,8.930370544,14.07672262,10.88129596,0.003211494,8.537672459,13.74133914,10.76719789,0.006770709,6.782201166,9.920366834,7.239849824,0.003615103,9.108502048,14.22931484,10.93199851,0.003009097,8.882533505,14.00288851,10.82503973,0.007848066,7.156905821,10.31051034,7.421948702,0.003280032,11.7237313,15.66665387,10.39221669,0.003013621,10.97478184,15.75621408,11.30541666,0.010630773,6.521263063,9.896638543,7.444231492,0.003417968,11.35794507,15.28820624,10.23358852,0.002977962,10.91977826,15.66172052,11.22710704,0.011404127,6.575869506,9.930584422,7.441400889,0.00362683,11.27519411,15.19247238,10.1823973,0.003095984,10.63353139,15.4074692,11.14980346,0.011077142,6.584930359,9.927057602,7.428671806,0.003346422,11.71324645,15.68188336,10.42695177,0.003024881,10.81233359,15.58135521,11.21927237,0.011194163,6.85690947,10.28580374,7.666847536
0.003515261,11.00591433,15.78495728,11.31524308,0.003570121,10.83544876,15.24368006,10.72207219,0.006172958,6.946151139,10.15750857,7.411205343,0.004122023,10.37823967,15.43031756,11.41870577,0.003746033,10.55211341,15.19456712,10.93287577,0.007593017,7.173380645,10.35360651,7.465907713,0.003599603,10.8707365,15.57732113,11.15706152,0.003622871,10.8848213,15.3255341,10.78854303,0.007916777,7.339197024,10.58977646,7.634104561,0.00360007,10.89973386,15.63812735,11.21368935,0.003533795,10.94209696,15.27635018,10.66008391,0.007595983,7.381780097,10.76524825,7.835808353,0.006318343,11.22128274,15.96107905,11.3507206,0.003674935,11.53846383,16.16714473,11.32432873,0.004435039,7.465864003,10.69285346,7.654932378,0.006892,10.90275501,15.77141961,11.39594707,0.003724338,11.44464224,16.10761234,11.33469626,0.00400024,7.135699015,10.35413555,7.502661034,0.006267703,11.2636447,15.96031398,11.30760498,0.003567354,11.97350815,16.61995376,11.52640298,0.003812421,6.882537543,10.14083828,7.447635734,0.006199157,11.16917894,15.92366593,11.34956291,0.003460527,11.79887452,16.25567065,11.18183296,0.004543135,7.527017041,10.77713608,7.713019939
0.002957828,11.63198467,18.0487334,13.80049673,0.00182361,17.31335811,22.33915454,14.11685009,0.004408113,6.99986601,10.16584203,7.371988878,0.00306726,11.20336724,17.71646552,13.72434745,0.001815303,17.34060696,22.37479262,14.13982657,0.004252158,6.903871831,10.07512866,7.337899644,0.003018945,11.37149461,17.87732336,13.79448444,0.001810653,17.41797969,22.42690752,14.1272844,0.003920108,6.786001168,9.927041691,7.245436142,0.002980323,11.47805504,17.92138606,13.76336917,0.001828793,17.21204467,22.27110657,14.13321287,0.003550575,6.631866173,9.770925279,7.175606726,0.002132023,12.33709531,18.7505415,14.12015885,0.001676,16.3516405,21.65656259,14.19966747,0.00280078,6.716346095,9.833163231,7.182046663,0.002118274,12.3969617,18.79625823,14.12850537,0.001695213,16.00508563,21.40253623,14.20935575,0.002430408,6.528232244,9.638464579,7.090993104,0.002252807,11.64330681,18.20976935,14.00103947,0.001668363,16.27539923,21.65238346,14.28065436,0.0022241,6.509633952,9.611487888,7.071447181,0.002101178,12.41541037,18.84737926,14.18031348,0.00162534,16.84278899,22.04205768,14.21874699,0.002915473,7.006507832,10.14435637,7.335994428
0.001746332,12.83343647,17.34145585,11.66314706,0.001397812,14.0258472,18.47744009,12.02877395,0.008787306,6.771185501,9.800685652,7.085512413,0.001682273,13.11706342,17.54248328,11.64823449,0.001317895,14.51691456,18.72719468,11.83076551,0.006769098,7.150211532,10.21329405,7.292862984,0.001721165,13.28447452,17.92461622,12.03389394,0.001409784,14.3933604,18.85612321,12.18132007,0.010753551,7.243412184,10.36411162,7.412677632,0.001828006,12.77601868,17.44838871,11.88358596,0.001386877,13.9271948,18.27212347,11.82809118,0.007622768,6.82983834,9.868426952,7.123142478,0.004059335,7.632523616,12.73838439,10.19857932,0.00272432,9.462923043,14.79223967,11.36940815,0.016636268,7.053442975,10.21096923,7.383280763,0.004156872,7.568944269,12.6258114,10.10555274,0.002961645,8.927378361,14.28413593,11.15071544,0.017514772,7.076533258,10.1317396,7.250849904,0.003775855,7.969502798,13.03492164,10.31485372,0.002732515,9.553786424,14.78670507,11.28591209,0.016688388,7.096111976,10.31754399,7.48978697,0.003970455,7.826988285,12.85764487,10.20084732,0.003009624,8.864467604,14.28839243,11.20622025,0.015160146,6.773041488,9.948830071,7.287326586
0.003914724,14.16570481,18.40416774,11.74930626,0.002724555,12.97815785,17.85370541,12.26059605,0.025275166,7.356018398,10.37955581,7.322852734,0.004060895,13.900341,18.18850283,11.7303945,0.002716039,13.09794849,17.96967581,12.30256046,0.024060979,6.74576214,9.693347888,6.961011882,0.003966835,13.9435321,18.23499201,11.75129125,0.002641316,12.81271752,17.78872836,12.33989977,0.023111669,6.836053946,9.811629971,7.038213491,0.004027099,13.93368354,18.19974227,11.70824845,0.0026025,12.94489715,17.85475996,12.29723916,0.016644696,6.96134931,10.04846395,7.246464203,0.0012627,14.41033391,19.02657245,12.42387765,0.000996093,14.13759525,18.94097908,12.60512154,0.003164417,6.776406466,9.813456249,7.09818561,0.001299906,14.05257847,18.7022675,12.34098246,0.001034077,13.76624972,18.69313421,12.64609171,0.013055039,6.384181108,9.462618945,6.98451064,0.001282324,14.20187905,18.90908724,12.48439873,0.001016545,13.81974414,18.708051,12.60975194,0.005963917,5.851808733,9.350853249,7.293475923,0.001285841,14.11948346,18.81702795,12.4386787,0.001065896,13.45835212,18.45640329,12.62978941,0.012223441,6.335156164,9.463789176,7.03058333
0.006706303,7.949612877,11.75652539,8.661382356,0.004510986,6.035608407,9.870979054,7.810739955,0.047126556,5.905436338,8.966968965,6.747766599,0.006442945,7.883001659,11.50861757,8.384900902,0.004627358,5.91497842,9.658869236,7.635887978,0.033544584,6.282773744,9.419453604,7.018038208,0.006480805,7.691369579,11.38212292,8.390205961,0.004478436,6.00036865,9.631258861,7.533705815,0.051452261,6.171664297,9.227095176,6.859288971,0.006455697,7.821412744,11.46161389,8.378191672,0.004635323,5.958724598,9.876789655,7.876837884,0.03693636,6.161944704,9.276663876,6.934474034,0.005969502,6.905673456,11.03757549,8.610444048,0.005867423,6.176491621,10.46600775,8.449157915,0.010190649,6.909651072,10.09345551,7.357619595,0.005973575,6.858168987,10.94993759,8.53619654,0.005713239,6.198120924,10.42778072,8.38581587,0.011261232,6.974769415,10.06841471,7.261237255,0.005646381,6.320850629,10.33979972,8.182805478,0.0058224,6.207774482,10.54694507,8.526522514,0.009042852,6.780558515,9.890237863,7.200057723,0.005347229,5.780596523,9.923857451,8.066452166,0.00590032,6.150012352,10.41502622,8.40536253,0.010908832,6.934042462,10.03124642,7.248790241
0.003372481,9.35817656,14.13359553,10.5916502,0.002177877,12.00340115,16.48138267,11.29399556,0.003695415,6.777501636,9.820482712,7.106852486,0.003735312,8.655778609,13.62617569,10.52379022,0.002231143,11.84230995,16.29548462,11.19386054,0.003580669,6.645208172,9.743730056,7.126112808,0.003861883,8.806963067,13.84390034,10.68133785,0.002270914,11.65251891,16.35319093,11.47369412,0.002888098,6.388219705,9.379960871,6.868356058,0.003674035,8.641283479,13.64629716,10.56170658,0.002183903,11.94880282,16.46723684,11.33119589,0.003053817,6.530058845,9.674721165,7.138526536,0.003249769,11.45852489,16.41107978,11.74843593,0.003148063,10.49518729,15.39118417,11.2578681,0.004074861,6.808601141,9.922457945,7.217902892,0.003112484,11.67824141,16.59077821,11.78442189,0.003203617,10.50199671,15.41058207,11.27803639,0.004209247,6.703475719,9.816653672,7.171478411,0.003529092,10.9931447,16.20771832,11.90969785,0.003568935,10.23788538,15.44397946,11.56296694,0.003927335,6.707330813,9.767388344,7.100252702,0.003178673,11.5077558,16.48987395,11.8104826,0.003295661,10.24357326,15.29376382,11.35642632,0.003686078,6.675765908,9.73727116,7.088624632
0.001980345,13.78308193,18.97800912,13.04574578,0.002133141,13.33611907,17.9923334,12.0777477,0.05000411,6.537895899,9.603073312,7.033842069,0.002075075,13.40108467,18.77746722,13.15310629,0.002197084,13.02434049,17.88226129,12.25323727,0.047075571,6.715492305,9.702425584,7.002801248,0.001929468,13.79258914,18.93020232,12.9659957,0.002144821,13.05979518,17.75732232,12.03180144,0.046478844,6.714941907,9.711745334,7.016234931,0.001975489,13.24591451,18.53001031,12.95789454,0.002100397,13.16950515,17.85255683,12.05312903,0.055110799,6.101936878,9.195086818,6.878661782,0.006287025,12.01800316,17.16740323,12.25917345,0.002374522,14.24473536,18.78959184,12.2530109,0.00254006,6.979299958,10.17835649,7.408664724,0.006482413,12.06960261,17.23613977,12.30484487,0.002367738,14.28670771,18.90930436,12.38756531,0.002502956,6.89385647,10.10737469,7.391465764,0.006673306,12.11056429,17.26949125,12.31135901,0.002465009,14.62260204,19.14107423,12.35152753,0.002231381,6.822271857,9.935230799,7.222563101,0.00659458,11.93165012,17.10742693,12.25968113,0.002356918,14.08138256,18.83977737,12.51606474,0.002242101,6.590856733,9.754380905,7.190866038
0.008495933,10.84229868,15.9120525,11.64637171,0.005661646,8.994733517,14.31404739,11.13493249,0.018429402,6.400686225,9.382168762,6.859759947,0.008567185,10.87572965,15.93240742,11.64302841,0.00571921,8.944434996,14.30238962,11.16044047,0.020361257,6.725598188,9.78838393,7.111876614,0.008579765,10.82403854,15.92585004,11.68216115,0.005562268,9.130615552,14.41948797,11.16035363,0.02473709,7.428870242,10.56391524,7.510538737,0.008591286,10.82775176,15.91910108,11.6695146,0.005636017,9.005077336,14.30645145,11.11679519,0.02632867,7.236635446,10.30357148,7.334486534,0.00803765,8.797163977,14.30334106,11.27809698,0.003729084,8.651967193,13.8992223,10.87804413,0.009143958,7.040417671,10.08914922,7.226579483,0.008164895,8.741430732,14.25408662,11.25905743,0.003690737,8.788938213,13.96736505,10.85549867,0.009593249,7.172767751,10.27200189,7.352919525,0.0078232,8.815489912,14.25362302,11.20057619,0.003855629,8.497572803,13.66943299,10.70722442,0.008884255,7.028262646,10.13569224,7.303135042,0.00775843,8.84586306,14.30430282,11.24116479,0.003725032,8.75557554,13.93891767,10.84588967,0.008956882,7.078201323,10.21712812,7.368091541
0.005929306,8.840742989,14.37116608,11.33012259,0.009042635,10.80233659,16.29830708,12.20427539,0.015754845,6.276600964,9.447639112,7.061314688,0.006660336,8.900350036,14.51105932,11.46100397,0.009937261,11.07447204,16.65691471,12.44222153,0.019635342,6.44438136,9.616230278,7.137354807,0.006004682,8.749409208,14.1526155,11.12404441,0.008489295,11.28820864,16.67450364,12.27254731,0.021116011,6.402376084,9.551285709,7.087780977,0.005691496,9.002752688,14.4718331,11.33068388,0.009370979,10.90295685,16.50531531,12.39156832,0.016082944,6.442180157,9.579247312,7.089449478,0.00751145,11.18449,16.37741202,11.96356167,0.008073581,9.022902274,14.5392319,11.40072361,0.020236357,6.002839655,9.130101119,6.879292298,0.008099744,10.81408745,16.14207511,11.98424388,0.008460208,9.007011728,14.53657457,11.40989658,0.026349191,5.993253655,9.105590711,6.855121649,0.007930141,10.92509198,16.25549311,12.03675295,0.007679715,9.078018917,14.60032164,11.43498861,0.022415393,6.11804138,9.253661321,6.942608841,0.007770582,10.92961388,16.22641538,11.9933355,0.007969494,9.051304204,14.50928788,11.33989978,0.022648233,6.082979035,9.168051208,6.859338818
